DO	HB	HTEMP	tPD_F	tPD	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	run	wf	x	y	lot	test
1	6	120	61.08	58.96	60	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	18	17	60	EUO2949JO2	0
2	6	120	61.58	59.83	60	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	18	17	62	EUO2949JO2	0
1	6	121	61.08	58.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	5	13	88	EUO2949JO2	0
2	6	121	60.71	59.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	5	13	90	EUO2949JO2	0
1	2	119	62.83	59.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	18	18	87	EUO2949JO2	0
2	2	122	63.33	61.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	18	18	85	EUO2949JO2	0
1	6	127	63.71	60.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	26	75	EUO2949JO2	0
2	6	126	63.71	60.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	26	73	EUO2949JO2	0
1	6	123	59.83	58.96	26	60	70	61	71	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	18	12	76	EUO2949JO2	0
2	6	124	60.71	59.83	26	60	70	61	71	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	18	12	75	EUO2949JO2	0
1	2	123	64.58	62.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	56	62	EUO2949JO2	0
2	2	122	63.33	61.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	56	60	EUO2949JO2	0
1	2	121	62.83	63.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	60	74	EUO2949JO2	0
2	2	122	60.71	59.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	60	72	EUO2949JO2	0
1	6	120	57.21	56.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	18	20	44	EUO2949JO2	0
2	6	122	59.83	58.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	18	20	42	EUO2949JO2	0
1	2	119	61.08	58.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	18	14	60	EUO2949JO2	0
2	2	118	62.83	59.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	18	14	58	EUO2949JO2	0
1	2	120	63.71	62.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	6	50	61	EUO2949JO2	0
2	2	120	64.21	62.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	6	50	59	EUO2949JO2	0
1	2	121	65.46	63.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	57	85	EUO2949JO2	0
2	2	121	63.33	62.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	57	87	EUO2949JO2	0
1	6	126	58.08	57.21	20	30	58	59	60	70	61	71	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	25	114	EUO2949JO2	0
2	6	126	58.96	58.08	20	30	58	59	60	70	61	71	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	26	115	EUO2949JO2	0
1	6	124	58.96	59.33	20	30	26	52	53	56	57	58	59	60	70	61	71	66	0	0	0	0	0	0	EUO294	18	12	59	EUO2949JO2	0
2	6	123	56.83	55.08	20	30	26	52	53	56	57	58	59	60	70	61	71	66	0	0	0	0	0	0	EUO294	18	12	57	EUO2949JO2	0
1	2	122	65.46	63.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	56	55	EUO2949JO2	0
2	2	121	62.46	62.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	56	52	EUO2949JO2	0
1	2	120	65.46	61.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	18	21	73	EUO2949JO2	0
2	2	120	63.33	63.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	18	21	75	EUO2949JO2	0
1	6	120	58.08	55.08	60	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	18	22	111	EUO2949JO2	0
2	6	121	58.58	58.96	60	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	18	22	109	EUO2949JO2	0
1	6	119	61.96	58.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	1	24	109	EUO2949JO2	0
2	6	121	62.83	61.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	1	24	107	EUO2949JO2	0
1	6	122	65.83	62.83	26	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	58	95	EUO2949JO2	0
2	6	121	65.46	63.33	26	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	58	93	EUO2949JO2	0
1	2	127	60.71	61.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	24	42	EUO2949JO2	0
2	2	128	61.96	58.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	24	39	EUO2949JO2	0
1	2	122	62.83	59.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	18	20	76	EUO2949JO2	0
2	2	125	63.33	63.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	18	20	74	EUO2949JO2	0
1	6	121	61.58	61.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	33	54	EUO2949JO2	0
2	6	122	62.46	59.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	33	56	EUO2949JO2	0
1	2	122	61.58	61.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	18	16	75	EUO2949JO2	0
2	2	121	62.46	61.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	18	16	73	EUO2949JO2	0
1	2	122	63.71	61.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	18	20	80	EUO2949JO2	0
2	2	121	62.46	60.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	18	20	78	EUO2949JO2	0
1	6	122	56.33	56.71	20	30	26	51	52	53	54	55	56	57	58	59	60	70	61	71	66	0	0	0	EUO294	18	17	44	EUO2949JO2	0
2	6	121	57.21	56.33	20	30	26	51	52	53	54	55	56	57	58	59	60	70	61	71	66	0	0	0	EUO294	18	17	46	EUO2949JO2	0
1	6	127	59.83	60.21	52	53	58	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	24	34	EUO2949JO2	0
2	6	129	60.71	59.83	52	53	58	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	25	34	EUO2949JO2	0
1	6	128	61.58	59.83	26	52	53	59	70	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	18	20	99	EUO2949JO2	0
2	6	126	63.71	60.71	26	52	53	59	70	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	18	20	97	EUO2949JO2	0
1	6	125	61.96	59.83	60	70	61	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	34	111	EUO2949JO2	0
2	6	124	60.71	57.71	60	70	61	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	34	109	EUO2949JO2	0
1	6	125	62.83	61.08	60	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	18	16	68	EUO2949JO2	0
2	6	122	63.71	59.46	60	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	18	16	66	EUO2949JO2	0
1	6	125	58.08	56.33	30	25	26	52	53	55	56	57	58	59	60	70	61	71	65	66	0	0	0	0	EUO294	18	21	41	EUO2949JO2	0
2	6	124	58.08	56.33	30	25	26	52	53	55	56	57	58	59	60	70	61	71	65	66	0	0	0	0	EUO294	18	21	44	EUO2949JO2	0
1	6	123	63.71	61.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	18	20	83	EUO2949JO2	0
2	6	124	62.46	61.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	18	20	81	EUO2949JO2	0
1	6	124	60.71	58.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	1	21	105	EUO2949JO2	0
2	6	122	60.71	58.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	1	21	107	EUO2949JO2	0
1	2	124	61.58	61.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	18	15	73	EUO2949JO2	0
2	2	122	62.46	60.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	18	15	75	EUO2949JO2	0
1	6	126	61.96	61.08	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	30	70	EUO2949JO2	0
2	6	128	62.83	59.83	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	30	68	EUO2949JO2	0
1	6	128	62.83	59.83	20	30	58	59	60	70	61	71	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	18	23	95	EUO2949JO2	0
2	6	127	62.46	60.71	20	30	58	59	60	70	61	71	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	18	23	98	EUO2949JO2	0
1	6	127	60.71	58.96	20	30	26	58	59	60	70	61	71	66	0	0	0	0	0	0	0	0	0	0	EUO294	16	19	107	EUO2949JO2	0
2	6	127	59.83	58.96	20	30	26	58	59	60	70	61	71	66	0	0	0	0	0	0	0	0	0	0	EUO294	16	19	109	EUO2949JO2	0
1	6	129	63.33	63.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	26	90	EUO2949JO2	0
2	6	129	63.33	61.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	26	88	EUO2949JO2	0
1	6	126	60.71	61.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	30	54	EUO2949JO2	0
2	6	129	61.58	60.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	30	52	EUO2949JO2	0
1	6	127	60.21	57.21	14	15	20	30	25	26	52	53	54	55	56	57	58	59	60	70	61	71	65	66	EUO294	5	16	108	EUO2949JO2	0
2	6	129	57.21	56.33	14	15	20	30	25	26	52	53	54	55	56	57	58	59	60	70	61	71	65	66	EUO294	5	16	104	EUO2949JO2	0
1	2	127	61.58	61.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	19	90	EUO2949JO2	0
2	2	128	62.46	62.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	19	92	EUO2949JO2	0
1	6	127	63.71	60.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	26	59	EUO2949JO2	0
2	6	129	63.71	61.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	26	57	EUO2949JO2	0
1	6	126	64.96	61.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	30	62	EUO2949JO2	0
2	6	126	64.58	61.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	30	60	EUO2949JO2	0
1	6	127	59.33	56.33	20	30	26	52	53	55	56	57	58	59	60	70	61	71	66	0	0	0	0	0	EUO294	18	18	48	EUO2949JO2	0
2	6	127	59.33	57.21	20	30	26	52	53	55	56	57	58	59	60	70	61	71	66	0	0	0	0	0	EUO294	18	18	46	EUO2949JO2	0
1	6	125	63.71	61.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	1	60	62	EUO2949JO2	0
2	6	123	64.21	62.46	3080	3080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	1	61	68	EUO2949JO2	0
1	6	124	63.33	61.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	31	43	EUO2949JO2	0
2	6	126	62.46	61.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	31	45	EUO2949JO2	0
1	6	126	61.96	58.96	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	28	54	EUO2949JO2	0
2	6	126	61.96	58.96	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	28	52	EUO2949JO2	0
1	6	124	61.96	60.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	5	12	79	EUO2949JO2	0
2	6	122	60.71	59.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	5	12	77	EUO2949JO2	0
1	6	124	64.21	64.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	55	66	EUO2949JO2	0
2	6	126	67.21	64.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	55	68	EUO2949JO2	0
1	6	124	63.71	62.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	25	65	EUO2949JO2	0
2	6	125	65.46	64.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	25	67	EUO2949JO2	0
1	6	127	59.83	58.96	30	58	59	60	70	61	71	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	30	115	EUO2949JO2	0
2	6	125	60.71	59.83	30	58	59	60	70	61	71	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	30	113	EUO2949JO2	0
1	6	123	63.71	60.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	1	23	67	EUO2949JO2	0
2	6	124	62.46	60.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	1	23	69	EUO2949JO2	0
1	2	124	62.83	61.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	26	51	EUO2949JO2	0
2	2	125	62.46	62.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	26	49	EUO2949JO2	0
1	2	124	62.83	59.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	21	54	EUO2949JO2	0
2	2	122	63.71	60.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	21	56	EUO2949JO2	0
1	2	121	64.58	63.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	32	106	EUO2949JO2	0
2	2	124	62.46	62.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	32	104	EUO2949JO2	0
1	6	122	61.96	60.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	5	13	51	EUO2949JO2	0
2	6	122	61.96	59.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	5	13	53	EUO2949JO2	0
1	6	123	64.58	61.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	56	68	EUO2949JO2	0
2	6	124	65.46	62.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	56	67	EUO2949JO2	0
1	6	124	64.21	63.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	43	108	EUO2949JO2	0
2	6	123	65.46	62.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	43	110	EUO2949JO2	0
1	2	124	64.96	61.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	31	74	EUO2949JO2	0
2	2	125	64.58	60.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	31	76	EUO2949JO2	0
1	6	123	58.08	58.46	14	15	20	30	26	52	53	54	55	56	57	58	59	60	70	61	71	66	0	0	EUO294	18	13	94	EUO2949JO2	0
2	6	124	58.08	55.08	14	15	20	30	26	52	53	54	55	56	57	58	59	60	70	61	71	66	0	0	EUO294	18	13	96	EUO2949JO2	0
1	2	123	65.83	62.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	20	81	EUO2949JO2	0
2	2	121	64.58	60.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	20	79	EUO2949JO2	0
1	2	122	61.58	60.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	27	50	EUO2949JO2	0
2	2	120	60.71	58.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	27	52	EUO2949JO2	0
1	6	121	60.21	58.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	5	12	92	EUO2949JO2	0
2	6	120	59.83	60.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	5	12	90	EUO2949JO2	0
1	6	124	61.08	58.08	60	70	61	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	20	107	EUO2949JO2	0
2	6	124	59.83	58.96	60	70	61	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	20	103	EUO2949JO2	0
1	6	122	61.96	59.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	20	53	EUO2949JO2	0
2	6	125	62.83	59.83	4001	4001	4002	4002	4003	4003	4004	4004	4005	4005	4006	4006	4007	4007	4009	4009	4010	4010	4011	4011	EUO294	16	20	51	EUO2949JO2	0
1	2	127	59.83	58.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	31	33	EUO2949JO2	0
2	2	126	63.71	60.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	31	35	EUO2949JO2	0
1	6	124	64.58	63.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	44	85	EUO2949JO2	0
2	6	123	65.46	64.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	44	83	EUO2949JO2	0
1	6	120	63.71	61.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	31	62	EUO2949JO2	0
2	6	122	61.58	61.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	31	63	EUO2949JO2	0
1	6	121	64.58	61.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	25	73	EUO2949JO2	0
2	6	123	63.33	64.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	25	75	EUO2949JO2	0
1	2	123	61.96	58.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	33	33	EUO2949JO2	0
2	2	122	61.58	59.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	33	35	EUO2949JO2	0
1	2	121	61.08	60.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	1	19	105	EUO2949JO2	0
2	2	122	61.58	60.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	1	19	107	EUO2949JO2	0
1	6	122	63.71	60.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	1	58	55	EUO2949JO2	0
2	6	123	64.21	62.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	1	58	54	EUO2949JO2	0
1	6	125	62.83	59.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	18	61	EUO2949JO2	0
2	6	122	62.46	61.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	18	59	EUO2949JO2	0
1	2	127	60.71	61.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	30	35	EUO2949JO2	0
2	2	128	60.71	61.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	30	33	EUO2949JO2	0
1	6	123	61.96	61.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	44	110	EUO2949JO2	0
2	6	125	61.58	58.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	44	108	EUO2949JO2	0
1	2	124	61.58	58.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	2	35	103	EUO2949JO2	0
2	2	124	61.58	58.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	2	35	105	EUO2949JO2	0
1	2	122	65.83	62.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	25	81	EUO2949JO2	0
2	2	121	65.08	64.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	25	83	EUO2949JO2	0
1	6	123	65.46	62.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	1	20	81	EUO2949JO2	0
2	6	122	64.21	62.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	1	20	78	EUO2949JO2	0
1	6	122	67.58	64.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	1	20	73	EUO2949JO2	0
2	6	120	64.21	62.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	1	20	69	EUO2949JO2	0
1	6	122	65.46	62.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	24	74	EUO2949JO2	0
2	6	124	64.58	62.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	24	72	EUO2949JO2	0
1	2	125	60.71	59.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	18	53	EUO2949JO2	0
2	2	123	61.58	60.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	18	51	EUO2949JO2	0
1	6	125	61.58	60.71	52	53	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	25	93	EUO2949JO2	0
2	6	125	63.71	59.46	52	53	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	25	95	EUO2949JO2	0
1	6	125	61.96	58.96	26	52	53	58	59	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	43	113	EUO2949JO2	0
2	6	125	59.83	58.08	26	52	53	58	59	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	43	116	EUO2949JO2	0
1	2	126	64.58	61.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	45	43	EUO2949JO2	0
2	2	124	66.33	63.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	45	45	EUO2949JO2	0
1	2	123	62.83	60.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	30	50	EUO2949JO2	0
2	2	124	61.58	60.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	30	48	EUO2949JO2	0
1	6	124	63.71	59.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	1	20	47	EUO2949JO2	0
2	6	122	62.83	61.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	1	20	45	EUO2949JO2	0
1	6	123	65.83	61.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	1	20	93	EUO2949JO2	0
2	6	122	66.33	63.33	3100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	1	20	90	EUO2949JO2	0
1	2	126	61.08	58.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	27	38	EUO2949JO2	0
2	2	123	61.96	59.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	27	40	EUO2949JO2	0
1	6	123	64.21	62.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	49	48	EUO2949JO2	0
2	6	125	65.08	63.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	49	49	EUO2949JO2	0
1	6	127	65.46	63.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	25	84	EUO2949JO2	0
2	6	127	65.46	62.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	25	86	EUO2949JO2	0
1	2	124	60.71	58.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	44	114	EUO2949JO2	0
2	2	126	63.71	60.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	44	112	EUO2949JO2	0
1	6	127	62.83	59.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	1	22	105	EUO2949JO2	0
2	6	126	61.58	59.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	1	22	103	EUO2949JO2	0
1	2	125	63.71	62.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	26	79	EUO2949JO2	0
2	2	127	63.71	60.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	26	77	EUO2949JO2	0
