DO	HB	NB	V43	run	wf	x	y	test
1	3	0	4122	PCJ017	22	19	41	0
3	3	983	4122	PCI016	12	45	58	0
2	3	0	3190	PCJ017	22	24	37	0
4	3	0	4122	PCI016	12	43	59	0
1	3	0	4122	PCJ017	22	39	51	0
3	3	0	3190	PCI016	10	44	34	0
2	3	983	3190	PCJ017	22	36	52	0
4	3	0	3190	PCI016	10	48	36	0
1	3	983	4122	PCJ017	22	37	46	0
3	3	0	3190	PCI016	10	29	32	0
2	3	0	3190	PCJ017	22	39	46	0
4	3	0	4122	PCI016	10	33	32	0
1	3	0	3091	PCJ017	24	25	34	0
3	3	0	3190	PCI016	13	22	43	0
2	3	0	4122	PCJ017	24	27	33	0
4	3	983	4122	PCI016	13	24	41	0
1	6	0	4122	PCJ017	24	24	55	0
3	6	0	4122	PCI016	12	24	35	0
2	6	0	3190	PCJ017	24	23	45	0
4	6	1322	3190	PCI016	12	28	34	0
1	2	0	3190	PCJ017	22	36	58	0
3	2	0	3190	PCI016	12	36	44	0
2	2	0	4122	PCJ017	22	34	56	0
4	2	0	3190	PCI016	12	39	44	0
1	2	0	3190	PCJ017	22	15	44	0
3	2	0	3190	PCI016	12	20	42	0
2	2	0	3190	PCJ017	22	16	41	0
4	2	0	3190	PCI016	12	21	40	0
1	3	983	3190	PCJ017	24	32	47	0
3	3	0	4122	PCI016	12	52	48	0
2	3	0	3190	PCJ017	24	29	47	0
4	3	0	4122	PCI016	12	52	50	0
1	3	983	4122	PCJ014	9	41	51	0
3	3	0	3190	PCI016	5	27	48	0
2	3	0	3190	PCJ014	9	39	52	0
4	3	0	3190	PCI016	5	29	45	0
1	6	0	1386	PCJ014	9	45	56	0
3	6	0	4122	PCI016	5	24	42	0
2	6	0	4122	PCJ014	9	42	57	0
4	6	2398	3190	PCI016	5	27	41	0
1	8	863	0	W0A000	0	0	0	0
3	8	863	0	W0A000	0	0	0	0
2	8	863	0	W0A000	0	0	0	0
4	8	863	0	W0A000	0	0	0	0
1	3	0	4122	PCJ014	9	30	43	0
3	3	0	3190	PCI016	5	25	48	0
2	3	983	1386	PCJ014	9	33	43	0
4	3	0	3190	PCI016	5	26	46	0
1	2	0	3190	PCJ017	22	22	59	0
3	2	0	3190	PCI016	12	21	51	0
2	2	0	4122	PCJ017	22	18	54	0
4	2	0	3190	PCI016	12	20	49	0
1	3	983	4122	PCJ017	22	49	48	0
3	3	0	3190	PCI016	12	30	41	0
2	3	0	3190	PCJ017	22	49	51	0
4	3	0	3190	PCI016	12	36	41	0
1	3	983	3190	PCJ017	22	41	58	0
3	3	0	4122	PCI016	12	45	44	0
2	3	0	4122	PCJ017	22	38	59	0
4	3	0	4122	PCI016	12	46	46	0
1	6	870	3190	PCJ017	22	21	46	0
3	6	0	3190	PCI016	12	41	56	0
2	6	0	3190	PCJ017	22	21	43	0
4	6	0	3190	PCI016	12	40	56	0
1	3	0	3091	PCJ017	24	19	45	0
3	3	0	3190	PCI016	13	25	47	0
2	3	0	4122	PCJ017	24	19	43	0
4	3	983	3190	PCI016	13	27	44	0
1	8	0	0	PCJ017	22	22	37	0
3	8	0	0	PCI016	12	28	59	0
2	8	863	0	W0A000	0	0	0	0
4	8	863	0	PCI016	12	27	58	0
1	3	983	3190	PCJ017	22	17	45	0
3	3	0	3190	PCI016	12	39	61	0
2	3	0	4122	PCJ017	22	17	43	0
4	3	0	3190	PCI016	12	35	62	0
1	3	983	4122	PCJ017	24	23	40	0
3	3	983	4122	PCI016	13	31	46	0
2	3	0	4122	PCJ017	24	42	38	0
4	3	0	3091	PCI016	13	33	46	0
1	2	0	4122	PCJ017	22	28	63	0
3	2	0	4122	PCI016	12	29	61	0
2	2	0	4122	PCJ017	22	26	62	0
4	2	0	4122	PCI016	12	26	59	0
1	6	2398	3190	PCJ017	24	38	50	0
3	6	983	3190	PCI016	12	20	40	0
2	6	983	4122	PCJ017	24	40	50	0
4	6	0	3190	PCI016	12	23	38	0
1	6	0	3190	PCJ017	22	18	39	0
3	6	770	3190	PCI016	12	22	39	0
2	6	983	4122	PCJ017	22	47	35	0
4	6	0	3190	PCI016	12	24	38	0
1	6	2398	3190	PCJ017	22	56	47	0
3	6	0	3190	PCI016	12	18	50	0
2	6	0	4122	PCJ017	22	56	49	0
4	6	0	3190	PCI016	12	18	48	0
1	3	983	4122	PCJ014	9	31	51	0
3	3	0	3190	PCI016	5	41	45	0
2	3	983	4122	PCJ014	9	29	51	0
4	3	0	3190	PCI016	5	43	45	0
1	2	0	4122	PCJ017	24	43	61	0
3	2	0	3190	PCI016	13	39	40	0
2	2	0	4122	PCJ017	24	40	62	0
4	2	0	3190	PCI016	13	43	41	0
1	8	863	0	W0A000	0	0	0	0
3	8	863	0	W0A000	0	0	0	0
2	8	863	0	W0A000	0	0	0	0
4	8	863	0	W0A000	0	0	0	0
1	3	983	4122	PCJ014	9	37	43	0
3	3	0	3190	PCI016	5	28	44	0
2	3	0	3190	PCJ014	9	40	44	0
4	3	0	3190	PCI016	5	30	43	0
1	2	0	4122	PCJ017	22	18	53	0
3	2	0	3190	PCI016	12	50	46	0
2	2	0	4122	PCJ017	22	18	51	0
4	2	0	3190	PCI016	12	50	48	0
1	2	0	3190	PCJ017	22	30	58	0
3	2	0	4122	PCI016	12	46	52	0
2	2	0	3190	PCJ017	22	28	57	0
4	2	0	3190	PCI016	12	45	53	0
1	6	0	3190	PCJ017	22	36	60	0
3	6	0	4122	PCI016	12	46	48	0
2	6	0	3190	PCJ017	22	33	58	0
4	6	1845	4122	PCI016	12	46	50	0
1	2	0	4122	PCJ017	15	23	63	0
3	2	0	3190	PCI016	10	38	33	0
2	2	0	4122	PCJ017	15	21	62	0
4	2	0	3190	PCI016	10	42	34	0
1	2	0	3190	PCJ017	22	18	45	0
3	2	0	3190	PCI016	12	48	55	0
2	2	0	3190	PCJ017	22	18	43	0
4	2	0	4122	PCI016	12	47	57	0
1	8	0	0	PCJ017	22	25	38	0
3	8	0	0	PCI016	12	45	57	0
2	8	863	0	W0A000	0	0	0	0
4	8	863	0	PCI016	12	43	58	0
1	2	0	4122	PCJ017	22	48	37	0
3	2	0	4122	PCI016	12	37	36	0
2	2	0	4122	PCJ017	22	50	38	0
4	2	0	4122	PCI016	12	39	36	0
1	2	0	4122	PCJ017	24	50	39	0
3	2	0	3190	PCI016	13	28	42	0
2	2	0	4122	PCJ017	24	52	43	0
4	2	0	3190	PCI016	13	31	41	0
1	2	0	3190	PCJ017	24	28	57	0
3	2	0	3190	PCI016	13	30	53	0
2	2	0	4122	PCJ017	24	27	59	0
4	2	0	4122	PCI016	13	28	52	0
1	2	0	4122	PCJ017	22	54	43	0
3	2	0	4122	PCI016	12	49	58	0
2	2	0	4122	PCJ017	22	55	46	0
4	2	0	3190	PCI016	12	47	59	0
1	6	0	4122	PCJ017	22	52	39	0
3	6	0	3190	PCI016	12	26	38	0
2	6	770	3190	PCJ017	22	53	41	0
4	6	0	3190	PCI016	12	31	36	0
1	6	0	4122	PCJ017	24	51	52	0
3	6	0	3190	PCI016	13	44	51	0
2	6	983	4122	PCJ017	24	43	58	0
4	6	2669	3190	PCI016	13	41	53	0
1	2	0	4122	PCJ014	7	28	32	0
3	2	0	4122	PCI016	5	36	49	0
2	2	0	3190	PCJ014	7	40	32	0
4	2	0	4122	PCI016	5	38	49	0
1	6	0	3190	PCJ014	7	15	49	0
3	6	0	3190	PCI016	9	54	50	0
2	6	3013	3190	PCJ014	7	15	47	0
4	6	0	3190	PCI016	9	54	52	0
1	6	983	3190	PCJ014	7	18	56	0
3	6	0	3190	PCI016	9	44	36	0
2	6	3166	3190	PCJ014	7	17	52	0
4	6	0	4122	PCI016	9	48	38	0
1	6	0	3190	PCJ014	7	49	42	0
3	6	1322	3190	PCI016	9	45	38	0
2	6	0	4122	PCJ014	7	51	45	0
4	6	0	3190	PCI016	9	47	39	0
1	6	983	3190	PCJ014	7	47	44	0
3	6	2669	4122	PCI016	9	21	47	0
2	6	983	3190	PCJ014	7	48	45	0
4	6	0	3190	PCI016	9	22	46	0
1	6	983	3190	PCJ014	7	43	43	0
3	6	0	4122	PCI016	9	46	52	0
2	6	2682	3190	PCJ014	7	45	45	0
4	6	0	4122	PCI016	9	44	53	0
1	6	3013	3190	PCJ014	7	47	40	0
3	6	0	3190	PCI016	9	35	37	0
2	6	0	3190	PCJ014	7	48	42	0
4	6	0	3190	PCI016	9	37	37	0
1	6	2398	3190	PCJ014	7	21	51	0
3	6	0	3190	PCI016	9	34	59	0
2	6	0	3190	PCJ014	7	20	47	0
4	6	0	4122	PCI016	9	32	59	0
1	6	983	3190	PCJ014	7	34	46	0
3	6	0	3190	PCI016	9	29	51	0
2	6	2669	3190	PCJ014	7	37	46	0
4	6	870	3190	PCI016	9	27	50	0
1	6	2669	3190	PCJ014	7	23	46	0
3	6	0	3190	PCI016	9	48	47	0
2	6	0	3190	PCJ014	7	23	44	0
4	6	0	3091	PCI016	9	48	49	0
1	3	0	3190	PCJ014	7	45	42	0
3	3	0	3190	PCI016	9	32	57	0
2	3	0	3190	PCJ014	7	47	46	0
4	3	983	4122	PCI016	9	30	57	0
1	6	2682	3190	PCJ014	7	31	41	0
3	6	983	3190	PCI016	9	47	46	0
2	6	2654	3190	PCJ014	7	33	41	0
4	6	0	3190	PCI016	9	47	48	0
1	2	0	4122	PCJ017	15	23	64	0
3	2	0	4122	PCI016	10	19	59	0
2	2	0	3190	PCJ017	15	16	58	0
4	2	0	3190	PCI016	10	17	56	0
1	2	0	4122	PCJ017	15	27	59	0
3	2	0	3190	PCI016	10	21	55	0
2	2	0	4122	PCJ017	15	24	58	0
4	2	0	3190	PCI016	10	20	53	0
1	6	983	3190	PCJ017	22	37	49	0
3	6	870	3190	PCI016	10	16	45	0
2	6	0	4122	PCJ017	22	39	48	0
4	6	0	3190	PCI016	10	16	43	0
1	6	0	3190	PCJ017	15	48	39	0
3	6	0	3190	PCI016	10	38	36	0
2	6	0	3190	PCJ017	15	49	40	0
4	6	4002	3190	PCI016	10	40	37	0
1	3	0	3190	PCJ014	9	42	56	0
3	3	0	3190	PCI016	8	47	60	0
2	3	983	4122	PCJ014	9	39	57	0
4	3	0	3190	PCI016	8	45	61	0
1	6	3166	3190	PCJ014	7	43	63	0
3	6	0	4122	PCI016	9	32	34	0
2	6	0	3190	PCJ014	7	39	64	0
4	6	0	4122	PCI016	9	34	34	0
1	6	0	3190	PCJ014	7	50	38	0
3	6	0	4122	PCI016	9	17	51	0
2	6	770	770	PCJ014	7	52	41	0
4	6	0	4122	PCI016	9	16	48	0
1	6	2682	3190	PCJ014	7	27	59	0
3	6	0	4122	PCI016	9	36	60	0
2	6	3166	4122	PCJ014	7	24	58	0
4	6	0	3190	PCI016	9	34	60	0
1	6	2669	3190	PCJ014	7	48	47	0
3	6	0	3190	PCI016	9	22	44	0
2	6	2398	3190	PCJ014	7	48	51	0
4	6	0	4122	PCI016	9	23	42	0
1	6	3013	3190	PCJ014	7	33	66	0
3	6	0	4122	PCI016	5	31	48	0
2	6	0	3190	PCJ014	7	15	40	0
4	6	0	3190	PCI016	5	34	48	0
1	3	0	3190	PCJ014	7	49	44	0
3	3	0	3190	PCI016	9	40	38	0
2	3	983	3190	PCJ014	7	50	46	0
4	3	0	4122	PCI016	9	43	38	0
1	6	1782	4122	PCJ014	7	21	45	0
3	6	2669	3190	PCI016	9	30	59	0
2	6	983	4122	PCJ014	7	21	43	0
4	6	983	3190	PCI016	9	28	58	0
1	6	983	3190	PCJ014	7	40	56	0
3	6	2682	3190	PCI016	9	23	46	0
2	6	983	3190	PCJ014	7	38	57	0
4	6	0	3190	PCI016	9	23	43	0
1	3	983	3190	PCJ014	7	41	41	0
3	3	0	3190	PCI016	9	36	57	0
2	3	983	3190	PCJ014	7	43	41	0
4	3	0	3190	PCI016	9	34	57	0
1	3	983	3190	PCJ014	7	39	56	0
3	3	0	3190	PCI016	9	24	53	0
2	3	0	3190	PCJ014	7	37	57	0
4	3	0	4122	PCI016	9	24	51	0
1	6	0	3190	PCJ014	7	47	53	0
3	6	0	3190	PCI016	9	25	41	0
2	6	2669	3190	PCJ014	7	46	55	0
4	6	0	4122	PCI016	9	27	40	0
1	2	0	3190	PCJ017	22	26	39	0
3	2	0	4122	PCI016	12	40	57	0
2	2	0	4122	PCJ017	22	29	37	0
4	2	0	4122	PCI016	12	38	58	0
1	6	2669	4122	PCJ017	15	39	57	0
3	6	0	4122	PCI016	10	45	58	0
2	6	0	4122	PCJ017	15	37	57	0
4	6	0	4122	PCI016	10	43	59	0
1	3	0	4122	PCJ017	15	28	47	0
3	3	0	4122	PCI016	10	42	58	0
2	3	983	4122	PCJ017	15	32	46	0
4	3	0	3190	PCI016	10	40	58	0
1	6	2682	3190	PCJ017	22	39	53	0
3	6	983	4122	PCI016	12	36	49	0
2	6	983	4122	PCJ017	22	34	52	0
4	6	0	3190	PCI016	12	38	49	0
1	6	0	3190	PCJ014	7	27	33	0
3	6	0	4122	PCI016	9	30	64	0
2	6	0	4122	PCJ014	7	29	32	0
4	6	2398	4122	PCI016	9	28	63	0
1	2	0	3190	PCJ014	7	28	38	0
3	2	0	4122	PCI016	9	19	48	0
2	2	0	3190	PCJ014	7	32	37	0
4	2	0	4122	PCI016	9	20	46	0
1	2	0	4122	PCJ014	7	30	33	0
3	2	0	4122	PCI016	9	38	62	0
2	2	0	4122	PCJ014	7	32	33	0
4	2	0	4122	PCI016	9	36	63	0
1	3	0	3190	PCJ014	7	38	37	0
3	3	0	4122	PCI016	9	26	39	0
2	3	983	3190	PCJ014	7	40	38	0
4	3	0	3190	PCI016	9	28	38	0
1	6	0	3190	PCJ014	7	24	42	0
3	6	983	3190	PCI016	9	48	51	0
2	6	3166	3190	PCJ014	7	27	41	0
4	6	0	3190	PCI016	9	47	54	0
1	6	2682	3190	PCJ014	7	49	45	0
3	6	0	3190	PCI016	9	34	38	0
2	6	0	3190	PCJ014	7	49	47	0
4	6	0	3190	PCI016	9	36	38	0
1	7	0	0	PCJ014	7	36	61	0
3	7	0	0	PCI016	9	50	50	0
2	7	0	0	PCJ014	7	33	59	0
4	7	0	0	PCI016	9	50	52	0
1	7	0	0	PCJ014	7	36	45	0
3	7	0	0	PCI016	9	30	44	0
2	7	0	0	PCJ014	7	38	45	0
4	7	0	0	PCI016	9	32	44	0
1	6	0	3190	PCJ014	7	42	41	0
3	6	0	4122	PCI016	9	33	57	0
2	6	3166	3190	PCJ014	7	44	42	0
4	6	0	3190	PCI016	9	31	57	0
1	6	3013	3190	PCJ014	7	46	46	0
3	6	0	4122	PCI016	9	37	55	0
2	6	983	3190	PCJ014	7	46	48	0
4	6	0	4122	PCI016	9	35	56	0
1	6	2398	3190	PCJ014	7	17	48	0
3	6	983	3190	PCI016	9	29	35	0
2	6	3166	4122	PCJ014	7	18	45	0
4	6	0	4122	PCI016	9	31	35	0
1	6	2669	3190	PCJ014	7	39	41	0
3	6	0	4122	PCI016	9	46	54	0
2	6	0	3190	PCJ014	7	41	42	0
4	6	0	4122	PCI016	9	44	54	0
1	6	0	4122	PCJ017	22	19	45	0
3	6	0	3190	PCI016	12	49	49	0
2	6	1845	4122	PCJ017	22	19	43	0
4	6	0	4122	PCI016	12	49	51	0
1	6	983	4122	PCJ017	15	47	45	0
3	6	0	4122	PCI016	10	41	59	0
2	6	983	3190	PCJ017	15	47	47	0
4	6	2398	4122	PCI016	10	39	60	0
1	3	983	3190	PCJ017	15	42	53	0
3	3	0	3190	PCI016	10	30	38	0
2	3	983	3190	PCJ017	15	40	53	0
4	3	0	3190	PCI016	10	34	38	0
1	2	0	3190	PCJ017	15	14	52	0
3	2	0	4122	PCI016	10	52	41	0
2	2	0	3190	PCJ017	15	13	48	0
4	2	0	3190	PCI016	10	53	43	0
1	6	3166	3190	PCJ014	7	17	39	0
3	6	0	4122	PCI016	9	36	65	0
2	6	3166	4122	PCJ014	7	19	36	0
4	6	0	3190	PCI016	9	42	64	0
1	6	3166	3190	PCJ014	7	54	45	0
3	6	0	3190	PCI016	9	17	45	0
2	6	0	3190	PCJ014	7	54	50	0
4	6	0	3190	PCI016	9	18	42	0
1	2	0	3190	PCJ014	7	17	43	0
3	2	0	4122	PCI016	9	53	45	0
2	2	0	3190	PCJ014	7	18	41	0
4	2	0	3190	PCI016	9	53	48	0
1	6	2669	3190	PCJ014	7	42	38	0
3	6	0	4122	PCI016	9	30	37	0
2	6	0	3190	PCJ014	7	44	39	0
4	6	0	4122	PCI016	9	32	37	0
1	2	0	3190	PCJ014	7	29	40	0
3	2	0	3190	PCI016	9	45	55	0
2	2	0	3190	PCJ014	7	32	40	0
4	2	0	4122	PCI016	9	43	55	0
1	6	983	3190	PCJ014	7	49	49	0
3	6	0	3190	PCI016	9	38	38	0
2	6	2667	3190	PCJ014	7	49	51	0
4	6	0	4122	PCI016	9	40	39	0
1	6	983	3190	PCJ014	7	27	48	0
3	6	0	3190	PCI016	9	26	50	0
2	6	2398	3190	PCJ014	7	29	45	0
4	6	0	3190	PCI016	9	26	48	0
1	6	2669	3190	PCJ014	7	27	52	0
3	6	0	3190	PCI016	9	27	53	0
2	6	2398	3190	PCJ014	7	26	49	0
4	6	0	4122	PCI016	9	26	51	0
1	3	0	3190	PCJ014	7	44	54	0
3	3	0	3190	PCI016	9	26	54	0
2	3	983	3190	PCJ014	7	42	55	0
4	3	0	4122	PCI016	9	24	54	0
1	6	0	3190	PCJ014	7	29	39	0
3	6	0	3190	PCI016	9	29	57	0
2	6	2398	3190	PCJ014	7	31	39	0
4	6	0	3190	PCI016	9	27	57	0
1	6	3013	3190	PCJ014	7	26	56	0
3	6	0	4122	PCI016	9	47	55	0
2	6	0	3190	PCJ014	7	24	56	0
4	6	0	4122	PCI016	9	46	56	0
1	6	3166	4122	PCJ014	7	46	42	0
3	6	0	3190	PCI016	9	22	45	0
2	6	983	3190	PCJ014	7	47	43	0
4	6	0	3190	PCI016	9	22	43	0
1	3	983	3190	PCJ017	15	17	58	0
3	3	0	3190	PCI016	10	48	37	0
2	3	0	4122	PCJ017	15	15	56	0
4	3	0	3190	PCI016	10	50	38	0
1	2	0	4122	PCJ017	15	33	61	0
3	2	0	4122	PCI016	10	51	47	0
2	2	0	4122	PCJ017	15	31	61	0
4	2	0	3190	PCI016	10	51	49	0
1	3	983	4122	PCJ017	15	30	48	0
3	3	0	3190	PCI016	10	31	39	0
2	3	0	3001	PCJ014	9	50	35	0
4	3	0	3190	PCI016	10	33	39	0
1	6	2669	3190	PCJ017	22	15	48	0
3	6	0	4122	PCI016	12	51	47	0
2	6	0	3190	PCJ017	22	16	45	0
4	6	0	4122	PCI016	12	51	49	0
1	6	3013	3190	PCJ014	7	24	64	0
3	6	0	3190	PCI016	5	34	49	0
2	6	0	3190	PCJ014	7	14	52	0
4	6	0	3190	PCI016	5	37	49	0
1	6	0	3190	PCJ014	7	54	52	0
3	6	0	3091	PCI016	9	19	40	0
2	6	3166	3190	PCJ014	7	52	55	0
4	6	0	4122	PCI016	9	21	38	0
1	2	0	4122	PCJ014	7	53	51	0
3	2	0	3190	PCI016	9	30	62	0
2	2	0	3190	PCJ014	7	52	53	0
4	2	0	4122	PCI016	9	28	61	0
1	6	2398	3190	PCJ014	7	24	39	0
3	6	0	4122	PCI016	9	20	51	0
2	6	0	3190	PCJ014	7	26	39	0
4	6	0	4122	PCI016	9	19	50	0
1	6	0	4122	PCJ014	7	21	62	0
3	6	0	3190	PCI016	5	30	48	0
2	6	2669	3190	PCJ014	7	15	41	0
4	6	0	4122	PCI016	5	35	48	0
1	2	0	3190	PCJ014	7	22	41	0
3	2	0	3190	PCI016	9	25	57	0
2	2	0	3190	PCJ014	7	24	40	0
4	2	0	4122	PCI016	9	23	56	0
1	6	0	3190	PCJ014	7	29	61	0
3	6	3013	4122	PCI016	9	18	45	0
2	6	0	3190	PCJ014	7	26	60	0
4	6	0	3190	PCI016	9	18	43	0
1	6	870	3190	PCJ014	7	29	37	0
3	6	0	3190	PCI016	9	19	47	0
2	6	0	3190	PCJ014	7	33	37	0
4	6	3013	4122	PCI016	9	20	43	0
1	3	983	3190	PCJ014	7	30	41	0
3	3	0	4122	PCI016	9	47	47	0
2	3	0	3190	PCJ014	7	32	41	0
4	3	0	4122	PCI016	9	47	49	0
1	3	983	1001	PCJ014	7	43	55	0
3	3	0	3190	PCI016	9	27	55	0
2	3	0	3190	PCJ014	7	41	55	0
4	3	0	4122	PCI016	9	25	54	0
1	6	983	3190	PCJ014	7	25	49	0
3	6	0	3190	PCI016	9	24	47	0
2	6	3013	3190	PCJ014	7	25	48	0
4	6	0	3190	PCI016	9	25	44	0
1	6	983	3190	PCJ014	7	25	45	0
3	6	983	3190	PCI016	9	38	41	0
2	6	3166	3190	PCJ014	7	26	44	0
4	6	0	4122	PCI016	9	40	42	0
1	6	0	3190	PCJ017	15	33	63	0
3	6	0	3190	PCI016	10	42	36	0
2	6	0	4122	PCJ017	15	30	63	0
4	6	3013	3190	PCI016	10	46	38	0
1	6	983	4122	PCJ017	15	39	46	0
3	6	4001	4122	PCI016	10	32	59	0
2	6	0	3190	PCJ017	15	41	50	0
4	6	0	3190	PCI016	10	30	58	0
1	3	983	3190	PCJ017	15	34	46	0
3	3	0	3190	PCI016	10	37	60	0
2	3	983	4122	PCJ017	15	36	46	0
4	3	0	4122	PCI016	10	35	60	0
1	8	863	0	TNAL017	22	42	37	0
3	8	863	0	W0A000	0	0	0	0
2	8	863	0	TNAL017	22	46	39	0
4	8	863	0	LNAK000	0	0	0	0
1	6	2669	3190	PCJ014	7	56	49	0
3	6	0	4122	PCI016	9	41	63	0
2	6	2669	4122	PCJ014	7	56	51	0
4	6	0	4122	PCI016	9	39	63	0
1	6	2398	3190	PCJ014	7	49	53	0
3	6	0	3190	PCI016	9	48	41	0
2	6	2398	3190	PCJ014	7	48	55	0
4	6	870	4122	PCI016	9	49	43	0
1	2	0	3190	PCJ014	7	34	34	0
3	2	0	4122	PCI016	9	49	59	0
2	2	0	3190	PCJ014	7	37	34	0
4	2	0	4122	PCI016	9	47	60	0
1	6	0	3190	PCJ014	7	34	37	0
3	6	0	3190	PCI016	9	21	41	0
2	6	1278	3190	PCJ014	7	36	37	0
4	6	0	3190	PCI016	9	23	40	0
1	6	0	3190	PCJ014	7	53	57	0
3	6	0	4122	PCI016	9	25	34	0
2	6	3013	3190	PCJ014	7	51	60	0
4	6	0	4122	PCI016	9	30	32	0
1	6	0	3190	PCJ014	7	31	38	0
3	6	0	3190	PCI016	9	20	49	0
2	6	3166	3190	PCJ014	7	34	38	0
4	6	0	4122	PCI016	9	20	47	0
1	6	2398	3190	PCJ014	7	31	53	0
3	6	0	3190	PCI016	9	32	54	0
2	6	2398	3190	PCJ014	7	29	52	0
4	6	0	4122	PCI016	9	30	54	0
1	6	0	3190	PCJ014	7	49	54	0
3	6	0	4122	PCI016	9	48	42	0
2	6	2669	3190	PCJ014	7	48	56	0
4	6	0	3190	PCI016	9	49	44	0
1	6	1845	3190	PCJ014	7	36	57	0
3	6	0	4122	PCI016	9	23	48	0
2	6	983	3190	PCJ014	7	34	55	0
4	6	0	4122	PCI016	9	24	44	0
1	6	983	3190	PCJ014	7	41	57	0
3	6	0	3190	PCI016	9	36	39	0
2	6	0	3190	PCJ014	7	37	59	0
4	6	770	3190	PCI016	9	38	39	0
1	3	983	3190	PCJ014	7	26	46	0
3	3	0	3190	PCI016	9	27	43	0
2	3	983	3190	PCJ014	7	27	44	0
4	3	983	3190	PCI016	9	30	42	0
1	6	0	3190	PCJ014	7	47	45	0
3	6	0	4122	PCI016	9	29	56	0
2	6	2674	3190	PCJ014	7	47	47	0
4	6	0	3190	PCI016	9	26	55	0
1	2	0	3190	PCJ017	15	27	62	0
3	2	0	4122	PCI016	10	48	39	0
2	2	0	4122	PCJ017	15	25	61	0
4	2	0	3190	PCI016	10	50	41	0
1	8	863	0	W0A000	0	0	0	0
3	8	863	0	W0A000	0	0	0	0
2	8	863	0	PCJ017	15	36	51	0
4	8	863	0	PCI016	10	26	56	0
1	2	0	4122	PCJ014	9	43	56	0
3	2	0	3190	PCI016	5	24	51	0
2	2	0	3190	PCJ014	9	40	56	0
4	2	0	4122	PCI016	5	23	49	0
1	8	863	0	W0A000	0	0	0	0
3	8	863	0	W0A000	0	0	0	0
2	8	863	0	X8B000	0	0	50	0
4	8	863	0	W0A000	0	0	0	0
1	2	0	3190	PCJ014	7	48	62	0
3	2	0	3190	PCI016	9	29	64	0
2	2	0	4122	PCJ014	7	44	64	0
4	2	0	3190	PCI016	9	26	34	0
1	2	0	4122	PCJ014	7	18	37	0
3	2	0	3190	PCI016	5	37	48	0
2	2	0	3190	PCJ014	7	20	36	0
4	2	0	4122	PCI016	5	39	48	0
1	6	3166	3190	PCJ014	7	48	43	0
3	6	0	3190	PCI016	9	32	38	0
2	6	983	3190	PCJ014	7	49	46	0
4	6	2669	3190	PCI016	9	35	38	0
1	2	0	4122	PCJ014	7	32	58	0
3	2	0	3190	PCI016	9	49	47	0
2	2	0	3190	PCJ014	7	30	58	0
4	2	0	4122	PCI016	9	49	50	0
1	3	983	3190	PCJ014	7	55	44	0
3	3	0	4122	PCI016	9	39	64	0
2	3	0	3190	PCJ014	7	56	47	0
4	3	0	4122	PCI016	9	43	63	0
1	6	2669	3190	PCJ014	7	30	59	0
3	6	0	4122	PCI016	9	48	56	0
2	6	383	3190	PCJ014	7	28	58	0
4	6	0	4122	PCI016	9	46	57	0
1	3	983	3190	PCJ014	7	31	32	0
3	3	0	4122	PCI016	9	26	62	0
2	3	983	3190	PCJ014	7	33	32	0
4	3	0	4122	PCI016	9	20	59	0
1	6	2762	3190	PCJ014	7	29	54	0
3	6	0	3190	PCI016	9	24	43	0
2	6	0	3190	PCJ014	7	26	53	0
4	6	0	4122	PCI016	9	26	43	0
1	6	0	3190	PCJ014	7	25	43	0
3	6	0	3190	PCI016	9	46	44	0
2	6	2682	3190	PCJ014	7	28	42	0
4	6	0	3190	PCI016	9	47	45	0
1	6	0	3190	PCJ014	7	36	56	0
3	6	0	4122	PCI016	9	29	54	0
2	6	2398	3190	PCJ014	7	34	54	0
4	6	0	3190	PCI016	9	27	54	0
1	6	0	3190	PCJ014	7	30	43	0
3	6	0	3190	PCI016	9	32	42	0
2	6	2682	3190	PCJ014	7	32	43	0
4	6	0	3190	PCI016	9	34	42	0
1	8	0	0	PCJ014	7	47	49	0
3	8	0	0	PCI016	9	23	54	0
2	8	0	0	PCJ014	7	46	53	0
4	8	863	0	W0A000	0	0	0	0
1	8	863	0	W0A000	0	0	0	0
3	8	863	0	PCI016	10	55	45	0
2	8	863	0	W0A000	0	0	0	0
4	8	863	0	PCI016	10	55	51	0
1	8	863	0	TNALNANAF	15	119	119	0
3	8	863	0	LNAKNANAA	10	85	85	0
2	8	863	0	TNALNANAF	15	117	117	0
4	8	863	0	LNAKNANAA	10	85	85	0
1	2	0	3190	PCJ017	15	20	55	0
3	2	0	4122	PCI016	10	51	50	0
2	2	0	3091	PCJ017	15	19	51	0
4	2	0	4122	PCI016	10	51	52	0
1	8	0	0	W0A000	0	0	0	0
3	8	0	0	W0A000	0	0	0	0
2	8	0	0	W0A000	0	0	0	0
4	8	0	0	W0A000	0	0	0	0
1	2	0	3190	PCJ014	7	55	45	0
3	2	0	4122	PCI016	9	30	33	0
2	2	0	3190	PCJ014	7	55	48	0
4	2	0	3190	PCI016	9	32	33	0
1	6	0	4122	PCJ014	7	27	64	0
3	6	0	3190	PCI016	9	41	33	0
2	6	3166	3190	PCJ014	7	21	61	0
4	6	0	4122	PCI016	9	45	34	0
1	6	3166	3190	PCJ014	7	27	39	0
3	6	0	3190	PCI016	9	21	53	0
2	6	0	3190	PCJ014	7	30	38	0
